,PO / SO #,ASN/DN #,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,Product Group,Sub Classification,First Line Designation,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD)
6741,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,1072.0,5636.3,0.88
6742,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,3898.0,11292.05,681.25
6743,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,277.0,4313.33,11.6
6744,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,6.0,522.42,0.02
6745,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,1.0,491.43,0.07
6746,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,11292.05,154.82
6747,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,1090.0,1698.83,69.23
6748,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,3641.16,1709.71
6749,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,821.0,1698.83,44.88
6750,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,1122.0,6009.47,19.6
6751,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,7651.59,1737.45
6752,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,3203.0,25231.96,628.56
6753,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,6684.0,25231.96,361.72
6754,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,276.0,3940.18,62.11
6755,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,2652.0,22788.95,61.02
6756,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,2.9
6758,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,No,0.0,0.0,628.8
6759,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,HRDT,HIV test,Yes,334.0,3494.5,44.86
6760,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,1414.0,4054.19,85.21
6761,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,33.24
6762,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,5.98
6763,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,3279.25,304.47
6764,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,662.0,3848.91,136.41
6765,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,29250.68,44.15
6766,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,36.0,1188.75,6.45
6767,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,6078.0,27441.22,1140.53
6768,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,2721.0,27441.22,327.01
6769,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,729.0,3758.4,11.65
6770,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,2.57
6771,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,1859.0,10611.0,287.08
6772,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,15219.71,67.93
6773,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,6079.27,4026.82
6774,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,1133.0,6079.27,234.55
6775,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,6684.0,26205.83,760.08
6776,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,6684.0,29683.06,166.68
6777,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,6684.0,17090.0,3392.84
6778,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,6684.0,17090.0,383.73
6779,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,5530.11,42.94
6780,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,2036.0,5530.12,419.21
6781,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,5530.11,42.94
6782,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,451.0,2394.27,32.34
6783,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,3771.0,31029.99,136.84
6784,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,5486.0,27321.52,251.29
6785,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,4944.0,21347.13,267.08
6786,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,4547.0,30482.8,466.02
6787,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,836.0,4911.0,2.16
6788,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,6684.0,11702.27,1100.73
6789,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,123.0,2252.42,10.13
6790,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,3090.0,11188.53,46.3
6791,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,6684.0,16532.5,566.91
6792,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,6684.0,31849.010000000002,991.73
6793,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,642.0,16532.5,32.6
6794,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,645.0,16532.5,32.73
6795,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,1674.0,4754.53,313.76
6796,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,6014.22,396.93
6797,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,2778.0,19730.62,21.05
6798,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,4359.0,12101.96,3.23
6799,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,5950.0,18461.22,200.28
6800,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,6684.0,31849.010000000002,571.15
6801,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,3865.0,19667.94,156.9
6802,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,2321.0,7317.48,181.34
6803,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,7317.47,64.54
6804,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,31849.010000000002,926.05
6805,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,3144.0,7317.47,189.41
6806,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,5000.0,24889.0,328.91
6807,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,1928.0,5825.17,343.28
6808,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,513.0,4934.43,0.84
6809,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,3863.0,23249.47,282.64
6810,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,4026.0,15677.98,10.68
6811,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,31849.010000000002,1550.57
6812,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,958.0,7659.33,5.16
6813,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6375.0,18661.97,902.03
6814,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,6684.0,5825.18,1116.07
6815,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,6684.0,31849.010000000002,2050.06
6816,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,4486.0,31849.010000000002,75.15
6817,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,123.0,1783.64,18.83
6818,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,253.0,4261.03,42.17
6819,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,2147.0,8211.03,78.86
6820,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,6684.0,15459.09,678.57
6821,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,31849.010000000002,2325.83
6822,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,5212.0,24772.95,198.63
6823,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,7433.02,1326.16
6824,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,11444.77,1414.28
6825,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,6684.0,9251.8,65.95
6826,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,6684.0,31849.010000000002,57.24
6827,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,2400.0,18337.82,186.53
6828,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,6684.0,31849.010000000002,500.76
6829,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,4409.0,17192.4,73.32
6830,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,852.0,3026.61,73.4
6831,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,5754.0,10075.8,190.15
6832,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,1187.0,9609.69,37.63
6833,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,5897.0,31849.010000000002,5.82
6834,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,44.22
6835,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,704.0,25568.0,80.18
6836,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,6684.0,29780.5,894.48
6837,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,2261.0,13252.2,136.77
6838,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,1387.0,10680.14,65.89
6839,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,677.0,3880.14,42.83
6840,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,6528.0,21806.84,90.29
6841,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,Yes,1108.0,10754.0,7.18
6842,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,6684.0,31849.010000000002,106.37
6843,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,9405.81,181.88
6844,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,2268.0,9405.81,302.0
6845,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,5453.0,9405.81,19.64
6846,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,No,0.0,0.0,91.0
6847,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,76.0,936.81,4.84
6848,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,6684.0,31849.010000000002,164.5
6849,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,0.96
6850,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,6684.0,31849.010000000002,325.87
6851,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,No,0.0,0.0,436.29
6852,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,6684.0,31849.010000000002,2015.57
6853,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,2266.0,9405.81,302.0
6854,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,110.0,3178.0,0.44
6855,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,Yes,37.0,1198.68,2.82
6856,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,4536.0,29733.53,604.0
6857,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,315.0,2030.96,53.2
6858,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,466.0,5724.4,16.11
6859,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,230.0,1740.47,38.13
6860,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,1750.0,9758.5,70.18
6861,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,652.0,3763.2,23.43
6862,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,23809.39,12.38
6863,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,1309.0,12356.0,8.41
6864,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,6684.0,31849.010000000002,2983.74
6865,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,29935.05,1273.62
6866,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,4844.0,21591.1,159.98
6867,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,1982.0,8163.74,1.35
6868,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,6684.0,31849.010000000002,265.58
6869,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,0.0,0.0,1813.84
6870,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,424.0,11941.65,9.73
6871,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,3674.0,22904.03,496.98
6872,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,6684.0,20761.0,2342.38
6873,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,1296.0,20761.0,55.53
6874,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,1733.0,20893.21,55.03
6875,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,6684.0,31849.010000000002,54.08
6876,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,336.0,4385.44,16.61
6877,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6560.0,8057.2,625.35
6879,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,Yes,33.0,951.75,0.87
6880,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,5426.0,20499.33,91.7
6881,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,96.35
6882,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,428.0,2376.0,61.61
6883,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,4223.0,4044.33,165.8
6884,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,2293.0,4529.67,231.67
6885,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,1482.0,5474.0,191.21
6886,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,3653.0,15614.89,190.27
6887,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,Yes,395.0,1303.0,0.82
6888,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,741.0,3810.39,53.17
6889,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,13.73
6890,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,21108.57,278.06
6891,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,6684.0,7607.2,17.35
6892,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,6684.0,20225.07,796.01
6893,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,652.0,8242.72,88.31
6894,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,14088.22,223.65
6895,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,615.0,8420.68,7.01
6896,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,No,0.0,0.0,0.91
6897,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,Yes,2572.0,16754.32,14.55
6898,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,5065.0,5419.21,618.46
6899,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,475.0,3332.73,46.34
6900,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,3930.0,9378.14,19.73
6901,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Pediatric,Yes,3922.0,26340.0,336.84
6902,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,5103.0,11604.57,442.91
6903,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,3541.59,21.95
6905,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,1412.0,20049.08,138.54
6906,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,15814.01,404.62
6907,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,7928.11,1104.38
6908,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,873.0,15000.0,51.22
6909,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,6428.0,15847.19,534.44
6910,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,320.0,1300.0,36.43
6911,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,15847.18,1171.19
6912,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,4883.0,7708.3,174.38
6914,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,105.0,2151.95,10.89
6916,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,7928.11,189.88
6917,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,7928.11,900.17
6918,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,5175.0,3541.59,619.41
6919,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,2699.0,4063.81,4.69
6920,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,3118.0,4768.06,140.52
6921,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,2045.0,16083.32,5.71
6922,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,23776.41,409.06
6923,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,6010.2,151.91
6924,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,4947.38,53.22
6925,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,211.0,3531.86,5.03
6926,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,2091.0,0.0,50.56
6927,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,5343.0,12803.35,50.1
6928,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,633.0,886.11,23.82
6929,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,31849.010000000002,47.7
6930,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,4919.0,17647.73,77.92
6931,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,5.0,660.43,0.57
6932,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,3703.0,8469.67,13.67
6933,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,27.0,800.0,0.79
6934,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,Yes,825.0,6380.09,2.24
6935,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,7083.18,1559.26
6936,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,292.0,1672.7,31.54
6937,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,31849.010000000002,1169.03
6938,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,816.0,3623.2,72.9
6939,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,3591.0,21593.88,116.72
6940,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,3591.0,5153.54,135.89
6941,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,347.0,3132.77,67.18
6942,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,9857.35,833.71
6943,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,571.0,578.25,29.78
6944,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,6684.0,31849.010000000002,755.01
6945,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,2484.0,3613.05,243.64
6946,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,952.0,1521.08,93.39
6947,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,16468.54,104.02
6948,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,1278.0,12197.44,62.36
6949,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,6684.0,28812.57,1667.42
6950,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,No,0.0,0.0,1210.84
6951,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,6684.0,28812.57,808.7
6952,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,8054.68,705.87
6953,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,1447.0,28812.57,23.85
6954,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,2003.0,10010.15,156.22
6955,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,13627.76,1244.87
6956,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,3324.0,4266.62,247.0
6957,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,31849.010000000002,224.1
6958,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,366.25
6959,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,208.07
6960,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,31849.010000000002,1750.79
6961,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,410.0,4708.0,2.65
6962,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,1630.0,18387.8,8.25
6963,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,1.75
6964,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,34.99
6965,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,516.0,7663.16,0.61
6966,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,No,0.0,0.0,0.13
6967,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,4.42
6968,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,10217.02,41.94
6969,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,248.0,1933.72,38.3
6970,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,150.0,118.16,8.2
6971,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6342.0,3290.58,4.55
6972,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,Yes,115.0,630.0,12.91
6973,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,Yes,565.0,11705.87,0.0
6974,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,18448.52,334.07
6975,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Pediatric,Yes,1505.0,10060.0,57.84
6976,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,15571.48,333.48
6977,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,Yes,23.0,1651.0,0.27
6978,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,2152.0,837.59,47.82
6979,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,19662.09,906.48
6980,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,6684.0,8520.87,42.32
